episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
8738,1,0.010000,0.000002,0.010464,0.376050,1
8739,1,0.010000,0.000002,0.010464,0.376050,1
8740,1,0.010000,0.000002,0.010464,0.376050,0
8741,1,0.010000,0.000002,0.010464,0.376050,1
8742,1,0.010000,0.000002,0.010464,0.376050,1
8743,1,0.010000,0.000002,0.010464,0.376050,1
8744,1,0.010000,0.000002,0.010464,0.376050,1
8745,1,0.010000,0.000002,0.010464,0.376050,1
8746,1,0.010000,0.000002,0.010464,0.376050,1
8747,1,0.010000,0.000002,0.010464,0.376050,1
8748,1,0.010000,0.000002,0.010464,0.376050,1
8749,1,0.010000,0.000002,0.010464,0.376050,1
8750,1,0.010000,0.000002,0.010464,0.376050,1
8751,1,0.010000,0.000002,0.010464,0.376050,1
8752,1,0.010000,0.000002,0.010464,0.376050,1
8753,1,0.010000,0.000002,0.010464,0.376050,1
8754,1,0.010000,0.000002,0.010464,0.376050,1
8755,1,0.010000,0.000002,0.010464,0.376050,1
8756,1,0.010000,0.000002,0.010464,0.376050,1
8757,1,0.010000,0.000002,0.010464,0.376050,1
8758,1,0.010000,0.000002,0.010464,0.376050,1
8759,1,0.010000,0.000002,0.010464,0.376050,1
8760,1,0.010000,0.000002,0.010464,0.376050,1
8761,1,0.010000,0.000002,0.010464,0.376050,1
8762,1,0.010000,0.000002,0.010464,0.376050,1
8763,1,0.010000,0.000002,0.010464,0.376050,1
8764,1,0.010000,0.000002,0.010464,0.376049,1
8765,1,0.010000,0.000002,0.010464,0.376049,1
8766,1,0.010000,0.000002,0.010464,0.376049,1
8767,1,0.010000,0.000002,0.010464,0.376049,1
8768,1,0.010000,0.000002,0.010464,0.376049,1
8769,1,0.010000,0.000002,0.010464,0.376049,1
8770,1,0.010000,0.000002,0.010464,0.376049,1
8771,1,0.010000,0.000002,0.010464,0.376049,1
8772,1,0.010000,0.000002,0.010464,0.376049,1
8773,1,0.010000,0.000002,0.010464,0.376049,0
8774,1,0.010000,0.000002,0.010464,0.376049,1
8775,1,0.010000,0.000002,0.010464,0.376049,1
8776,1,0.010000,0.000002,0.010464,0.376049,1
8777,1,0.010000,0.000002,0.010464,0.376049,1
8778,1,0.010000,0.000002,0.010464,0.376049,1
8779,1,0.010000,0.000002,0.010464,0.376049,1
8780,1,0.010000,0.000002,0.010464,0.376049,1
8781,1,0.010000,0.000002,0.010464,0.376049,1
8782,1,0.010000,0.000002,0.010464,0.376049,1
8783,1,0.010000,0.000002,0.010464,0.376049,1
8784,1,0.010000,0.000002,0.010464,0.376049,1
8785,1,0.010000,0.000002,0.010464,0.376049,1
8786,1,0.010000,0.000002,0.010464,0.376049,1
8787,1,0.010000,0.000002,0.010464,0.376049,1
8788,1,0.010000,0.000002,0.010464,0.376049,1
8789,1,0.010000,0.000002,0.010464,0.376049,1
8790,1,0.010000,0.000002,0.010464,0.376049,0
8791,1,0.010000,0.000002,0.010464,0.376049,1
8792,1,0.010000,0.000002,0.010464,0.376049,1
8793,1,0.010000,0.000002,0.010464,0.376049,1
8794,1,0.010000,0.000002,0.010464,0.376049,1
8795,1,0.010000,0.000002,0.010464,0.376049,1
8796,1,0.010000,0.000002,0.010464,0.376049,1
8797,1,0.010000,0.000002,0.010464,0.376049,1
8798,1,0.010000,0.000002,0.010464,0.376049,0
8799,1,0.010000,0.000002,0.010464,0.376049,1
8800,1,0.010000,0.000002,0.010464,0.376049,1
8801,1,0.010000,0.000002,0.010464,0.376049,1
8802,1,0.010000,0.000002,0.010464,0.376049,0
8803,1,0.010000,0.000002,0.010464,0.376049,1
8804,1,0.010000,0.000002,0.010464,0.376049,1
8805,1,0.010000,0.000002,0.010464,0.376049,0
8806,1,0.010000,0.000002,0.010464,0.376049,1
8807,1,0.010000,0.000002,0.010464,0.376049,0
8808,1,0.010000,0.000002,0.010464,0.376049,1
8809,1,0.010000,0.000002,0.010464,0.376049,1
8810,1,0.010000,0.000002,0.010464,0.376049,1
8811,1,0.010000,0.000002,0.010464,0.376049,1
8812,1,0.010000,0.000002,0.010464,0.376049,1
8813,1,0.010000,0.000002,0.010464,0.376049,1
8814,1,0.010000,0.000002,0.010464,0.376049,1
8815,1,0.010000,0.000002,0.010464,0.376049,1
8816,1,0.010000,0.000002,0.010464,0.376049,1
8817,1,0.010000,0.000002,0.010464,0.376049,1
8818,1,0.010000,0.000002,0.010464,0.376049,1
8819,1,0.010000,0.000002,0.010464,0.376049,0
8820,1,0.010000,0.000002,0.010464,0.376049,1
8821,1,0.010000,0.000002,0.010464,0.376049,1
8822,1,0.010000,0.000002,0.010464,0.376049,1
8823,1,0.010000,0.000002,0.010464,0.376049,1
8824,1,0.010000,0.000002,0.010464,0.376049,1
8825,1,0.010000,0.000002,0.010464,0.376049,1
8826,1,0.010000,0.000002,0.010464,0.376049,1
8827,1,0.010000,0.000002,0.010464,0.376049,1
8828,1,0.010000,0.000002,0.010464,0.376049,1
8829,1,0.010000,0.000002,0.010464,0.376049,1
8830,1,0.010000,0.000002,0.010464,0.376049,1
8831,1,0.010000,0.000002,0.010464,0.376049,1
8832,1,0.010000,0.000002,0.010464,0.376049,1
8833,1,0.010000,0.000002,0.010464,0.376049,1
8834,1,0.010000,0.000002,0.010464,0.376049,1
8835,1,0.010000,0.000002,0.010464,0.376049,1
8836,1,0.010000,0.000002,0.010464,0.376049,1
8837,1,0.010000,0.000002,0.010464,0.376049,1
8838,1,0.010000,0.000002,0.010464,0.376049,1
8839,1,0.010000,0.000002,0.010464,0.376049,1
8840,1,0.010000,0.000002,0.010464,0.376049,1
8841,1,0.010000,0.000002,0.010464,0.376049,1
8842,1,0.010000,0.000002,0.010464,0.376049,1
8843,1,0.010000,0.000002,0.010464,0.376049,1
8844,1,0.010000,0.000002,0.010464,0.376049,1
8845,1,0.010000,0.000002,0.010464,0.376049,1
8846,1,0.010000,0.000002,0.010464,0.376049,1
8847,1,0.010000,0.000002,0.010464,0.376049,1
8848,1,0.010000,0.000002,0.010464,0.376049,1
8849,1,0.010000,0.000002,0.010464,0.376049,1
8850,1,0.010000,0.000002,0.010464,0.376049,1
8851,1,0.010000,0.000002,0.010464,0.376049,1
8852,1,0.010000,0.000002,0.010464,0.376049,1
8853,1,0.010000,0.000002,0.010464,0.376049,1
8854,1,0.010000,0.000002,0.010464,0.376049,1
8855,1,0.010000,0.000002,0.010464,0.376049,1
8856,1,0.010000,0.000002,0.010464,0.376049,1
8857,1,0.010000,0.000002,0.010464,0.376049,1
8858,1,0.010000,0.000002,0.010464,0.376049,0
8859,1,0.010000,0.000002,0.010464,0.376049,1
8860,1,0.010000,0.000002,0.010464,0.376049,1
8861,1,0.010000,0.000002,0.010464,0.376049,1
8862,1,0.010000,0.000002,0.010464,0.376049,1
8863,1,0.010000,0.000002,0.010464,0.376049,1
8864,1,0.010000,0.000002,0.010464,0.376049,1
8865,1,0.010000,0.000002,0.010464,0.376049,1
8866,1,0.010000,0.000002,0.010464,0.376049,1
8867,1,0.010000,0.000002,0.010464,0.376049,1
8868,1,0.010000,0.000002,0.010464,0.376049,1
8869,1,0.010000,0.000002,0.010464,0.376049,1
8870,1,0.010000,0.000002,0.010464,0.376049,1
8871,1,0.010000,0.000002,0.010464,0.376049,1
8872,1,0.010000,0.000002,0.010464,0.376049,1
8873,1,0.010000,0.000002,0.010464,0.376049,0
8874,1,0.010000,0.000002,0.010464,0.376049,1
8875,1,0.010000,0.000002,0.010464,0.376049,1
8876,1,0.010000,0.000002,0.010464,0.376049,1
8877,1,0.010000,0.000002,0.010464,0.376049,1
8878,1,0.010000,0.000002,0.010464,0.376049,1
8879,1,0.010000,0.000002,0.010464,0.376049,1
8880,1,0.010000,0.000002,0.010464,0.376049,1
8881,1,0.010000,0.000002,0.010464,0.376049,1
8882,1,0.010000,0.000002,0.010464,0.376049,1
8883,1,0.010000,0.000002,0.010464,0.376049,1
8884,1,0.010000,0.000002,0.010464,0.376049,1
8885,1,0.010000,0.000002,0.010464,0.376049,1
8886,1,0.010000,0.000002,0.010464,0.376049,1
8887,1,0.010000,0.000002,0.010464,0.376049,1
8888,1,0.010000,0.000002,0.010464,0.376049,1
8889,1,0.010000,0.000002,0.010464,0.376049,1
8890,1,0.010000,0.000002,0.010464,0.376049,1
8891,1,0.010000,0.000002,0.010464,0.376049,1
8892,1,0.010000,0.000002,0.010464,0.376049,0
8893,1,0.010000,0.000002,0.010464,0.376049,1
8894,1,0.010000,0.000002,0.010464,0.376049,1
8895,1,0.010000,0.000002,0.010464,0.376049,1
8896,1,0.010000,0.000002,0.010464,0.376049,1
8897,1,0.010000,0.000002,0.010464,0.376048,1
8898,1,0.010000,0.000002,0.010464,0.376048,1
8899,1,0.010000,0.000002,0.010464,0.376048,1
8900,1,0.010000,0.000002,0.010464,0.376048,1
8901,1,0.010000,0.000002,0.010464,0.376048,1
8902,1,0.010000,0.000002,0.010464,0.376048,1
8903,1,0.010000,0.000002,0.010464,0.376048,1
8904,1,0.010000,0.000002,0.010464,0.376048,1
8905,1,0.010000,0.000002,0.010464,0.376048,1
8906,1,0.010000,0.000002,0.010464,0.376048,1
8907,1,0.010000,0.000002,0.010464,0.376048,1
8908,1,0.010000,0.000002,0.010464,0.376048,1
8909,1,0.010000,0.000002,0.010464,0.376048,1
8910,1,0.010000,0.000002,0.010464,0.376048,1
8911,1,0.010000,0.000002,0.010464,0.376048,1
8912,1,0.010000,0.000002,0.010464,0.376048,1
8913,1,0.010000,0.000002,0.010464,0.376048,1
8914,1,0.010000,0.000002,0.010464,0.376048,1
8915,1,0.010000,0.000002,0.010464,0.376048,1
8916,1,0.010000,0.000002,0.010464,0.376048,1
8917,1,0.010000,0.000002,0.010464,0.376048,0
8918,1,0.010000,0.000002,0.010464,0.376048,1
8919,1,0.010000,0.000002,0.010464,0.376048,1
8920,1,0.010000,0.000002,0.010464,0.376048,0
8921,1,0.010000,0.000002,0.010464,0.376048,1
8922,1,0.010000,0.000002,0.010464,0.376048,1
8923,1,0.010000,0.000002,0.010464,0.376048,1
8924,1,0.010000,0.000002,0.010464,0.376048,1
8925,1,0.010000,0.000002,0.010464,0.376048,1
8926,1,0.010000,0.000002,0.010464,0.376048,1
8927,1,0.010000,0.000002,0.010464,0.376048,1
8928,1,0.010000,0.000002,0.010464,0.376048,1
8929,1,0.010000,0.000002,0.010464,0.376048,1
8930,1,0.010000,0.000002,0.010464,0.376048,1
8931,1,0.010000,0.000002,0.010464,0.376048,1
8932,1,0.010000,0.000002,0.010464,0.376048,1
8933,1,0.010000,0.000002,0.010464,0.376048,1
8934,1,0.010000,0.000002,0.010464,0.376048,0
8935,1,0.010000,0.000002,0.010464,0.376048,1
8936,1,0.010000,0.000002,0.010464,0.376048,1
8937,1,0.010000,0.000002,0.010464,0.376048,1
8938,1,0.010000,0.000002,0.010464,0.376048,1
8939,1,0.010000,0.000002,0.010464,0.376048,1
8940,1,0.010000,0.000002,0.010464,0.376048,1
8941,1,0.010000,0.000002,0.010464,0.376048,0
8942,1,0.010000,0.000002,0.010464,0.376048,1
8943,1,0.010000,0.000002,0.010464,0.376048,0
8944,1,0.010000,0.000002,0.010464,0.376048,1
8945,1,0.010000,0.000002,0.010464,0.376048,1
8946,1,0.010000,0.000002,0.010464,0.376048,1
8947,1,0.010000,0.000002,0.010464,0.376048,1
8948,1,0.010000,0.000002,0.010464,0.376048,1
8949,1,0.010000,0.000002,0.010464,0.376048,1
8950,1,0.010000,0.000002,0.010464,0.376048,1
8951,1,0.010000,0.000002,0.010464,0.376048,1
8952,1,0.010000,0.000002,0.010464,0.376048,1
8953,1,0.010000,0.000002,0.010464,0.376048,1
8954,1,0.010000,0.000002,0.010464,0.376048,1
8955,1,0.010000,0.000002,0.010464,0.376048,1
8956,1,0.010000,0.000002,0.010464,0.376048,1
8957,1,0.010000,0.000002,0.010464,0.376048,1
8958,1,0.010000,0.000002,0.010464,0.376048,1
8959,1,0.010000,0.000002,0.010464,0.376048,1
8960,1,0.010000,0.000002,0.010464,0.376048,1
8961,1,0.010000,0.000002,0.010464,0.376048,1
8962,1,0.010000,0.000002,0.010464,0.376048,1
8963,1,0.010000,0.000002,0.010464,0.376048,1
8964,1,0.010000,0.000002,0.010464,0.376048,1
8965,1,0.010000,0.000002,0.010464,0.376048,1
8966,1,0.010000,0.000002,0.010464,0.376048,1
8967,1,0.010000,0.000002,0.010464,0.376048,1
8968,1,0.010000,0.000002,0.010464,0.376048,0
8969,1,0.010000,0.000002,0.010464,0.376048,1
8970,1,0.010000,0.000002,0.010464,0.376048,1
8971,1,0.010000,0.000002,0.010464,0.376048,1
8972,1,0.010000,0.000002,0.010464,0.376048,1
8973,1,0.010000,0.000002,0.010464,0.376048,1
8974,1,0.010000,0.000002,0.010464,0.376048,0
8975,1,0.010000,0.000002,0.010464,0.376048,0
8976,1,0.010000,0.000002,0.010464,0.376048,1
8977,1,0.010000,0.000002,0.010464,0.376048,1
8978,1,0.010000,0.000002,0.010464,0.376048,1
8979,1,0.010000,0.000002,0.010464,0.376048,1
8980,1,0.010000,0.000002,0.010464,0.376048,0
8981,1,0.010000,0.000002,0.010464,0.376048,1
8982,1,0.010000,0.000002,0.010464,0.376048,1
8983,1,0.010000,0.000002,0.010464,0.376048,0
8984,1,0.010000,0.000002,0.010464,0.376048,1
8985,1,0.010000,0.000002,0.010464,0.376048,1
8986,1,0.010000,0.000002,0.010464,0.376048,0
8987,1,0.010000,0.000002,0.010464,0.376048,1
8988,1,0.010000,0.000002,0.010464,0.376048,1
8989,1,0.010000,0.000002,0.010464,0.376048,1
8990,1,0.010000,0.000002,0.010464,0.376048,1
8991,1,0.010000,0.000002,0.010464,0.376048,1
8992,1,0.010000,0.000002,0.010464,0.376048,1
8993,1,0.010000,0.000002,0.010464,0.376048,1
8994,1,0.010000,0.000002,0.010464,0.376048,1
8995,1,0.010000,0.000002,0.010464,0.376048,1
8996,1,0.010000,0.000002,0.010464,0.376048,1
8997,1,0.010000,0.000002,0.010464,0.376048,1
8998,1,0.010000,0.000002,0.010464,0.376048,0
8999,1,0.010000,0.000002,0.010464,0.376048,1
9000,1,0.010000,0.000002,0.010464,0.376048,1
9001,1,0.010000,0.000002,0.010464,0.376048,1
9002,1,0.010000,0.000002,0.010464,0.376048,1
9003,1,0.010000,0.000002,0.010464,0.376048,1
9004,1,0.010000,0.000002,0.010464,0.376048,1
9005,1,0.010000,0.000002,0.010464,0.376048,1
9006,1,0.010000,0.000002,0.010464,0.376048,1
9007,1,0.010000,0.000002,0.010464,0.376048,1
9008,1,0.010000,0.000002,0.010464,0.376048,1
9009,1,0.010000,0.000002,0.010464,0.376048,0
9010,1,0.010000,0.000002,0.010464,0.376048,1
9011,1,0.010000,0.000002,0.010464,0.376048,1
9012,1,0.010000,0.000002,0.010464,0.376048,1
9013,1,0.010000,0.000002,0.010464,0.376048,1
9014,1,0.010000,0.000002,0.010464,0.376048,1
9015,1,0.010000,0.000002,0.010464,0.376048,0
9016,1,0.010000,0.000002,0.010464,0.376048,1
9017,1,0.010000,0.000002,0.010464,0.376048,1
9018,1,0.010000,0.000002,0.010464,0.376048,1
9019,1,0.010000,0.000002,0.010464,0.376048,1
9020,1,0.010000,0.000002,0.010464,0.376048,1
9021,1,0.010000,0.000002,0.010464,0.376048,1
9022,1,0.010000,0.000002,0.010464,0.376048,1
9023,1,0.010000,0.000002,0.010464,0.376048,1
9024,1,0.010000,0.000002,0.010464,0.376048,1
9025,1,0.010000,0.000002,0.010464,0.376048,1
9026,1,0.010000,0.000002,0.010464,0.376048,1
9027,1,0.010000,0.000002,0.010464,0.376048,1
9028,1,0.010000,0.000002,0.010464,0.376048,1
9029,1,0.010000,0.000002,0.010464,0.376048,1
9030,1,0.010000,0.000002,0.010464,0.376048,1
9031,1,0.010000,0.000002,0.010464,0.376048,1
9032,1,0.010000,0.000002,0.010464,0.376048,1
9033,1,0.010000,0.000002,0.010464,0.376048,1
9034,1,0.010000,0.000002,0.010464,0.376048,1
9035,1,0.010000,0.000002,0.010464,0.376048,1
9036,1,0.010000,0.000002,0.010464,0.376048,1
9037,1,0.010000,0.000002,0.010464,0.376048,1
9038,1,0.010000,0.000002,0.010464,0.376048,1
9039,1,0.010000,0.000002,0.010464,0.376047,1
9040,1,0.010000,0.000002,0.010464,0.376047,1
9041,1,0.010000,0.000002,0.010464,0.376047,1
9042,1,0.010000,0.000002,0.010464,0.376047,1
9043,1,0.010000,0.000002,0.010464,0.376047,1
9044,1,0.010000,0.000002,0.010464,0.376047,1
9045,1,0.010000,0.000001,0.010464,0.376047,1
9046,1,0.010000,0.000001,0.010464,0.376047,1
9047,1,0.010000,0.000001,0.010464,0.376047,1
9048,1,0.010000,0.000001,0.010464,0.376047,1
9049,1,0.010000,0.000001,0.010464,0.376047,1
9050,1,0.010000,0.000001,0.010464,0.376047,1
9051,1,0.010000,0.000001,0.010464,0.376047,0
9052,1,0.010000,0.000001,0.010464,0.376047,1
9053,1,0.010000,0.000001,0.010464,0.376047,1
9054,1,0.010000,0.000001,0.010464,0.376047,1
9055,1,0.010000,0.000001,0.010464,0.376047,1
9056,1,0.010000,0.000001,0.010464,0.376047,1
9057,1,0.010000,0.000001,0.010464,0.376047,1
9058,1,0.010000,0.000001,0.010464,0.376047,1
9059,1,0.010000,0.000001,0.010464,0.376047,1
9060,1,0.010000,0.000001,0.010464,0.376047,1
9061,1,0.010000,0.000001,0.010464,0.376047,1
9062,1,0.010000,0.000001,0.010464,0.376047,1
9063,1,0.010000,0.000001,0.010464,0.376047,1
9064,1,0.010000,0.000001,0.010464,0.376047,1
9065,1,0.010000,0.000001,0.010464,0.376047,1
9066,1,0.010000,0.000001,0.010464,0.376047,1
9067,1,0.010000,0.000001,0.010464,0.376047,1
9068,1,0.010000,0.000001,0.010464,0.376047,1
9069,1,0.010000,0.000001,0.010464,0.376047,1
9070,1,0.010000,0.000001,0.010464,0.376047,1
9071,1,0.010000,0.000001,0.010464,0.376047,1
9072,1,0.010000,0.000001,0.010464,0.376047,1
9073,1,0.010000,0.000001,0.010464,0.376047,1
9074,1,0.010000,0.000001,0.010464,0.376047,1
9075,1,0.010000,0.000001,0.010464,0.376047,1
9076,1,0.010000,0.000001,0.010464,0.376047,0
9077,1,0.010000,0.000001,0.010464,0.376047,1
9078,1,0.010000,0.000001,0.010464,0.376047,1
9079,1,0.010000,0.000001,0.010464,0.376047,1
9080,1,0.010000,0.000001,0.010464,0.376047,1
9081,1,0.010000,0.000001,0.010464,0.376047,1
9082,1,0.010000,0.000001,0.010464,0.376047,1
9083,1,0.010000,0.000001,0.010464,0.376047,1
9084,1,0.010000,0.000001,0.010464,0.376047,1
9085,1,0.010000,0.000001,0.010464,0.376047,1
9086,1,0.010000,0.000001,0.010464,0.376047,1
9087,1,0.010000,0.000001,0.010464,0.376047,1
9088,1,0.010000,0.000001,0.010464,0.376047,0
9089,1,0.010000,0.000001,0.010464,0.376047,1
9090,1,0.010000,0.000001,0.010464,0.376047,1
9091,1,0.010000,0.000001,0.010464,0.376047,1
9092,1,0.010000,0.000001,0.010464,0.376047,1
9093,1,0.010000,0.000001,0.010464,0.376047,0
9094,1,0.010000,0.000001,0.010464,0.376047,1
9095,1,0.010000,0.000001,0.010464,0.376047,1
9096,1,0.010000,0.000001,0.010464,0.376047,1
9097,1,0.010000,0.000001,0.010464,0.376047,1
9098,1,0.010000,0.000001,0.010464,0.376047,0
9099,1,0.010000,0.000001,0.010464,0.376047,1
9100,1,0.010000,0.000001,0.010464,0.376047,1
9101,1,0.010000,0.000001,0.010464,0.376047,1
9102,1,0.010000,0.000001,0.010464,0.376047,1
9103,1,0.010000,0.000001,0.010464,0.376047,1
9104,1,0.010000,0.000001,0.010464,0.376047,1
9105,1,0.010000,0.000001,0.010464,0.376047,1
9106,1,0.010000,0.000001,0.010464,0.376047,1
9107,1,0.010000,0.000001,0.010464,0.376047,1
9108,1,0.010000,0.000001,0.010464,0.376047,0
9109,1,0.010000,0.000001,0.010464,0.376047,0
9110,1,0.010000,0.000001,0.010464,0.376047,1
9111,1,0.010000,0.000001,0.010464,0.376047,1
9112,1,0.010000,0.000001,0.010464,0.376047,1
9113,1,0.010000,0.000001,0.010464,0.376047,1
9114,1,0.010000,0.000001,0.010464,0.376047,1
9115,1,0.010000,0.000001,0.010464,0.376047,1
9116,1,0.010000,0.000001,0.010464,0.376047,1
9117,1,0.010000,0.000001,0.010464,0.376047,1
9118,1,0.010000,0.000001,0.010464,0.376047,1
9119,1,0.010000,0.000001,0.010464,0.376047,1
9120,1,0.010000,0.000001,0.010464,0.376047,1
9121,1,0.010000,0.000001,0.010464,0.376047,1
9122,1,0.010000,0.000001,0.010464,0.376047,1
9123,1,0.010000,0.000001,0.010464,0.376047,1
9124,1,0.010000,0.000001,0.010464,0.376047,1
9125,1,0.010000,0.000001,0.010464,0.376047,1
9126,1,0.010000,0.000001,0.010464,0.376047,1
9127,1,0.010000,0.000001,0.010464,0.376047,1
9128,1,0.010000,0.000001,0.010464,0.376047,1
9129,1,0.010000,0.000001,0.010464,0.376047,1
9130,1,0.010000,0.000001,0.010464,0.376047,1
9131,1,0.010000,0.000001,0.010464,0.376047,1
9132,1,0.010000,0.000001,0.010464,0.376047,1
9133,1,0.010000,0.000001,0.010464,0.376047,1
9134,1,0.010000,0.000001,0.010464,0.376047,1
9135,1,0.010000,0.000001,0.010464,0.376047,1
9136,1,0.010000,0.000001,0.010464,0.376047,1
9137,1,0.010000,0.000001,0.010464,0.376047,1
9138,1,0.010000,0.000001,0.010464,0.376047,1
9139,1,0.010000,0.000001,0.010464,0.376047,1
9140,1,0.010000,0.000001,0.010464,0.376047,1
9141,1,0.010000,0.000001,0.010464,0.376047,0
9142,1,0.010000,0.000001,0.010464,0.376047,1
9143,1,0.010000,0.000001,0.010464,0.376047,1
9144,1,0.010000,0.000001,0.010464,0.376047,1
9145,1,0.010000,0.000001,0.010464,0.376047,0
9146,1,0.010000,0.000001,0.010464,0.376047,1
9147,1,0.010000,0.000001,0.010464,0.376047,1
9148,1,0.010000,0.000001,0.010464,0.376047,1
9149,1,0.010000,0.000001,0.010464,0.376047,1
9150,1,0.010000,0.000001,0.010464,0.376047,1
9151,1,0.010000,0.000001,0.010464,0.376047,1
9152,1,0.010000,0.000001,0.010464,0.376047,1
9153,1,0.010000,0.000001,0.010464,0.376047,1
9154,1,0.010000,0.000001,0.010464,0.376047,1
9155,1,0.010000,0.000001,0.010464,0.376047,1
9156,1,0.010000,0.000001,0.010464,0.376047,1
9157,1,0.010000,0.000001,0.010464,0.376047,1
9158,1,0.010000,0.000001,0.010464,0.376047,1
9159,1,0.010000,0.000001,0.010464,0.376047,1
9160,1,0.010000,0.000001,0.010464,0.376047,1
9161,1,0.010000,0.000001,0.010464,0.376047,1
9162,1,0.010000,0.000001,0.010464,0.376047,1
9163,1,0.010000,0.000001,0.010464,0.376047,1
9164,1,0.010000,0.000001,0.010464,0.376047,1
9165,1,0.010000,0.000001,0.010464,0.376047,1
9166,1,0.010000,0.000001,0.010464,0.376047,1
9167,1,0.010000,0.000001,0.010464,0.376047,1
9168,1,0.010000,0.000001,0.010464,0.376047,1
9169,1,0.010000,0.000001,0.010464,0.376047,1
9170,1,0.010000,0.000001,0.010464,0.376047,1
9171,1,0.010000,0.000001,0.010464,0.376047,1
9172,1,0.010000,0.000001,0.010464,0.376047,0
9173,1,0.010000,0.000001,0.010464,0.376047,1
9174,1,0.010000,0.000001,0.010464,0.376047,1
9175,1,0.010000,0.000001,0.010464,0.376047,1
9176,1,0.010000,0.000001,0.010464,0.376047,1
9177,1,0.010000,0.000001,0.010464,0.376047,1
9178,1,0.010000,0.000001,0.010464,0.376047,1
9179,1,0.010000,0.000001,0.010464,0.376047,1
9180,1,0.010000,0.000001,0.010464,0.376047,1
9181,1,0.010000,0.000001,0.010464,0.376047,0
9182,1,0.010000,0.000001,0.010464,0.376047,1
9183,1,0.010000,0.000001,0.010464,0.376047,1
9184,1,0.010000,0.000001,0.010464,0.376047,1
9185,1,0.010000,0.000001,0.010464,0.376047,0
9186,1,0.010000,0.000001,0.010464,0.376047,1
9187,1,0.010000,0.000001,0.010464,0.376047,1
9188,1,0.010000,0.000001,0.010464,0.376047,1
9189,1,0.010000,0.000001,0.010464,0.376047,1
9190,1,0.010000,0.000001,0.010464,0.376047,1
9191,1,0.010000,0.000001,0.010464,0.376047,1
9192,1,0.010000,0.000001,0.010464,0.376046,1
9193,1,0.010000,0.000001,0.010464,0.376046,1
9194,1,0.010000,0.000001,0.010464,0.376046,1
9195,1,0.010000,0.000001,0.010464,0.376046,1
9196,1,0.010000,0.000001,0.010464,0.376046,1
9197,1,0.010000,0.000001,0.010464,0.376046,1
9198,1,0.010000,0.000001,0.010464,0.376046,1
9199,1,0.010000,0.000001,0.010464,0.376046,1
9200,1,0.010000,0.000001,0.010464,0.376046,1
9201,1,0.010000,0.000001,0.010464,0.376046,1
9202,1,0.010000,0.000001,0.010464,0.376046,1
9203,1,0.010000,0.000001,0.010464,0.376046,1
9204,1,0.010000,0.000001,0.010464,0.376046,1
9205,1,0.010000,0.000001,0.010464,0.376046,1
9206,1,0.010000,0.000001,0.010464,0.376046,1
9207,1,0.010000,0.000001,0.010464,0.376046,1
9208,1,0.010000,0.000001,0.010464,0.376046,1
9209,1,0.010000,0.000001,0.010464,0.376046,1
9210,1,0.010000,0.000001,0.010464,0.376046,1
9211,1,0.010000,0.000001,0.010464,0.376046,1
9212,1,0.010000,0.000001,0.010464,0.376046,0
9213,1,0.010000,0.000001,0.010464,0.376046,1
9214,1,0.010000,0.000001,0.010464,0.376046,1
9215,1,0.010000,0.000001,0.010464,0.376046,1
9216,1,0.010000,0.000001,0.010464,0.376046,1
9217,1,0.010000,0.000001,0.010464,0.376046,1
9218,1,0.010000,0.000001,0.010464,0.376046,1
9219,1,0.010000,0.000001,0.010464,0.376046,1
9220,1,0.010000,0.000001,0.010464,0.376046,1
